"Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
46,"MSFT230915C00310000",17.7,20.75,137,7238,0.34000015,1.7480727,2023-09-01 15:59:27,19.79,0.358648991699219,TRUE,310,FALSE,0.236091623535156,0.51,2023-09-01 15:59:22,-37.03704,-0.3,12573,1190,0.54,0.5,"MSFT230915P00310000"
47,"MSFT230915C00312500",15.4,18.45,21,219,-0.049999237,-0.28735194,2023-09-01 11:10:11,17.35,0.339362075195312,TRUE,312.5,FALSE,0.227668856201172,0.73,2023-09-01 15:47:43,-31.132069,-0.32999992,1388,1028,0.71,0.66,"MSFT230915P00312500"
48,"MSFT230915C00315000",13.35,16.2,117,3342,-0.29999924,-1.9801929,2023-09-01 15:43:15,14.85,0.320685504150391,TRUE,315,FALSE,0.220466779785156,0.92,2023-09-01 15:59:16,-33.333332,-0.45999998,8101,2098,0.95,0.9,"MSFT230915P00315000"
49,"MSFT230915C00317500",11.5,14.75,222,669,-0.70000076,-5.147064,2023-09-01 15:54:54,12.9,0.340460697021484,TRUE,317.5,FALSE,0.215217808837891,1.25,2023-09-01 15:58:37,-29.37853,-0.52,3203,478,1.3,1.16,"MSFT230915P00317500"
50,"MSFT230915C00320000",10.75,11.75,273,17425,-0.25,-2.2222223,2023-09-01 15:55:00,11,0.278205460205078,TRUE,320,FALSE,0.206672972412109,1.7,2023-09-01 15:59:51,-27.659569,-0.64999986,20757,1158,1.7,1.66,"MSFT230915P00320000"
51,"MSFT230915C00322500",8.9,10.9,227,961,-0.4499998,-4.73684,2023-09-01 15:55:00,9.05,0.314948256835937,TRUE,322.5,FALSE,0.202156416015625,2.3,2023-09-01 15:59:48,-22.033901,-0.6500001,1457,637,2.3,2.25,"MSFT230915P00322500"
52,"MSFT230915C00325000",7.15,7.4,1406,5893,-0.3499999,-4.575162,2023-09-01 15:59:59,7.3,0.227241614379883,TRUE,325,FALSE,0.199043654174805,3.1,2023-09-01 15:59:52,-20.103096,-0.7800002,10200,2010,3.1,3,"MSFT230915P00325000"
53,"MSFT230915C00327500",5.75,5.85,1005,2052,-0.3000002,-4.8780518,2023-09-01 15:58:51,5.85,0.221199194335937,TRUE,327.5,FALSE,0.19416089050293,4,2023-09-01 15:59:32,-18.367348,-0.9000001,1453,2059,4.05,4,"MSFT230915P00327500"
54,"MSFT230915C00330000",4.4,4.5,2869,28749,-0.4500003,-9.183679,2023-09-01 16:00:00,4.45,0.215828154296875,FALSE,330,TRUE,0.188850885009766,5.2,2023-09-01 15:59:59,-14.049593,-0.8500004,20890,1669,5.2,5.15,"MSFT230915P00330000"
55,"MSFT230915C00332500",3.3,3.4,1088,1892,-0.43999982,-11.458329,2023-09-01 15:59:18,3.4,0.21289849609375,FALSE,332.5,TRUE,0.189217092285156,6.6,2023-09-01 15:59:46,-10.204082,-0.75,408,585,6.7,6.55,"MSFT230915P00332500"
56,"MSFT230915C00335000",2.37,2.5,2330,11039,-0.3499999,-12.499997,2023-09-01 15:59:42,2.45,0.210335045166016,FALSE,335,TRUE,0.186897779541016,8.25,2023-09-01 15:59:32,-8.839781,-0.8000002,5059,659,8.35,8.2,"MSFT230915P00335000"
57,"MSFT230915C00337500",1.76,1.82,679,1301,-0.28999996,-13.809523,2023-09-01 15:59:22,1.81,0.209968837890625,FALSE,337.5,TRUE,0.190437783203125,10.05,2023-09-01 15:58:34,-7.79816,-0.8499994,279,127,10.3,9.15,"MSFT230915P00337500"
58,"MSFT230915C00340000",1.25,1.36,2344,19002,-0.30000007,-18.750004,2023-09-01 15:59:16,1.3,0.213630910644531,FALSE,340,TRUE,0.297980653076172,12.5,2023-09-01 15:54:50,-2.7237384,-0.35000038,8225,104,14.25,10.6,"MSFT230915P00340000"
59,"MSFT230915C00342500",0.9,0.98,762,1890,-0.29000002,-23.577236,2023-09-01 15:59:40,0.94,0.215339877929688,FALSE,342.5,TRUE,0.308234456787109,14.4,2023-09-01 15:55:00,-4.0000024,-0.6000004,650,61,16.35,13.7,"MSFT230915P00342500"
60,"MSFT230915C00345000",0.67,0.71,859,33062,-0.20999998,-23.333332,2023-09-01 15:59:50,0.69,0.218391605224609,FALSE,345,TRUE,0.299689620361328,16.6,2023-09-01 15:57:44,-3.4883742,-0.6000004,3402,281,18.2,15.95,"MSFT230915P00345000"
61,"MSFT230915C00350000",0.39,0.42,1936,16655,-0.16,-28.070175,2023-09-01 15:57:46,0.41,0.231697136230469,FALSE,350,TRUE,0.371954522705078,22.12,2023-09-01 15:17:14,0.59118265,0.13000107,3659,62,23.5,20.7,"MSFT230915P00350000"
62,"MSFT230915C00355000",0.25,0.28,463,13061,-0.07999998,-22.857138,2023-09-01 15:58:48,0.27,0.249519223632812,FALSE,355,TRUE,0.395269719238281,27.47,2023-08-31 11:26:18,0,0,301,8,28.1,25.6,"MSFT230915P00355000"
63,"MSFT230915C00360000",0.17,0.19,487,21750,-0.060000002,-26.086956,2023-09-01 15:59:51,0.17,0.266120620117188,FALSE,360,TRUE,0.446050461425781,31.89,2023-09-01 15:12:45,-0.9627372,-0.31000137,15,26,33.15,30.6,"MSFT230915P00360000"
64,"MSFT230915C00365000",0.12,0.14,128,18735,-0.02000001,-13.33334,2023-09-01 15:58:38,0.13,0.2851633984375,FALSE,365,TRUE,0.510747080078125,35.78,2023-08-24 10:04:55,0,0,1,7,38.4,35.5,"MSFT230915P00365000"
65,"MSFT230915C00370000",0.09,0.11,557,10534,-0.019999996,-16.666664,2023-09-01 15:59:19,0.1,0.304694453125,FALSE,370,TRUE,0.555058160400391,41.13,2023-08-31 15:48:22,0,0,10,3,43.4,40.5,"MSFT230915P00370000"
66,"MSFT230915C00375000",0.05,0.09,544,8423,-0.009999998,-12.499998,2023-09-01 15:27:58,0.07,0.324713784179687,FALSE,375,TRUE,0.585331295166016,54.05,2023-08-16 15:37:02,0,0,0,2801,48.25,45.5,"MSFT230915P00375000"
67,"MSFT230915C00380000",0.05,0.07,249,17031,0.009999998,19.999996,2023-09-01 15:09:35,0.06,0.34180345703125,FALSE,380,TRUE,0.639407902832031,59.15,2023-08-16 15:06:08,0,0,0,2290,53.4,50.55,"MSFT230915P00380000"
68,"MSFT230915C00385000",0,0.06,1494,5854,0.010000002,25.000006,2023-09-01 14:40:32,0.05,0.36133451171875,FALSE,385,TRUE,0.526371923828125,58.02,2023-08-29 15:03:27,0,0,0,1,58.2,55.85,"MSFT230915P00385000"
69,"MSFT230915C00390000",0.02,0.05,5294,13268,0.020000001,66.66667,2023-09-01 14:24:26,0.05,0.3789124609375,FALSE,390,TRUE,0.551518156738281,68.13,2023-08-21 14:10:48,0,0,0,1,63.45,60.5,"MSFT230915P00390000"
70,"MSFT230915C00395000",0.02,0.04,50,3141,0.02,100,2023-09-01 13:55:58,0.04,0.39258419921875,FALSE,395,TRUE,0.579349909667969,66.25,2023-08-23 14:17:00,0,0,0,5,68.4,65.5,"MSFT230915P00395000"
71,"MSFT230915C00400000",0,0.03,213,14110,0.01,100,2023-09-01 15:58:21,0.02,0.40430283203125,FALSE,400,TRUE,0.619632709960938,72.35,2023-08-23 15:38:49,0,0,1,1,73.45,70.55,"MSFT230915P00400000"
72,"MSFT230915C00405000",0,2.14,186,1524,0,0,2023-09-01 15:52:48,0.01,0.715090739746094,FALSE,405,TRUE,0.645999633789062,77.37,2023-08-23 15:38:49,0,0,0,1,78.45,75.5,"MSFT230915P00405000"
73,"MSFT230915C00410000",0,0.02,396,6696,0.02,200,2023-09-01 13:01:31,0.03,0.429693203125,FALSE,410,TRUE,0.676272768554688,85.77,2023-08-28 13:31:40,0,0,0,2,83.4,80.55,"MSFT230915P00410000"
74,"MSFT230915C00415000",0,0.02,55,1724,0.01,100,2023-09-01 11:49:37,0.02,0.45313046875,FALSE,415,TRUE,1.16821704956055,78.55,2023-07-26 15:09:47,0,0,0,58,93.2,90.15,"MSFT230915P00415000"
75,"MSFT230915C00420000",0,0.02,1,8288,0,0,2023-09-01 11:25:50,0.01,0.4726615234375,FALSE,420,TRUE,1.19995517211914,82.35,2023-07-27 11:31:42,0,0,0,1,98,95.15,"MSFT230915P00420000"
76,"MSFT230915C00425000",0,0.06,45,1117,0,0,2023-09-01 14:39:49,0.01,0.5117236328125,FALSE,425,TRUE,0.757814921875,98.65,2023-08-29 10:17:28,0,0,0,1,98.45,95.45,"MSFT230915P00425000"
77,"MSFT230915C00430000",0,0.02,8,5514,0,0,2023-09-01 14:06:24,0.01,0.51562984375,FALSE,430,TRUE,0.785646674804688,101.6,2023-08-23 14:15:52,0,0,2,9,103.45,100.45,"MSFT230915P00430000"
78,"MSFT230915C00435000",0,0.01,10,729,0,0,2023-09-01 12:14:03,0.01,0.500005,FALSE,435,TRUE,0.812990151367187,113.3,2023-08-16 15:46:14,0,0,0,6,108.45,105.45,"MSFT230915P00435000"
79,"MSFT230915C00440000",0,2.13,15,959,0,0,2023-09-01 12:14:17,0.01,0.926514406738281,FALSE,440,TRUE,1.37964177368164,104.13,2023-07-26 15:28:31,0,0,0,17,118.95,115.1,"MSFT230915P00440000"
80,"MSFT230915C00445000",0,2.13,162,1062,0,0,2023-08-17 14:20:43,0.01,0.954590297851562,FALSE,445,TRUE,1.42029098449707,109.13,2023-07-26 15:28:35,0,0,0,8,123.95,120.25,"MSFT230915P00445000"
81,"MSFT230915C00450000",0,0.21,622,4185,0,0,2023-09-01 14:08:13,0.01,0.6992217578125,FALSE,450,TRUE,0.891602646484375,126.23,2023-08-22 10:31:46,0,0,0,162,123.45,120.45,"MSFT230915P00450000"
82,"MSFT230915C00455000",0,2.13,20,770,0,0,2023-09-01 15:44:22,0.01,1.00928229736328,FALSE,455,TRUE,0.922852333984375,130.53,2023-08-22 10:28:29,0,0,0,4,128.45,125.5,"MSFT230915P00455000"
83,"MSFT230915C00460000",0,1,1,2457,0,0,2023-08-21 15:45:27,0.01,0.912598530273438,FALSE,460,TRUE,0.941895112304687,140.15,2023-08-21 12:32:11,0,0,0,1,133.45,130.45,"MSFT230915P00460000"
84,"MSFT230915C00465000",0,0.33,20,2234,0,0,2023-08-28 13:05:40,0.01,0.804689453125,FALSE,465,TRUE,1.00195811523438,126.55,2023-07-05 13:34:44,0,0,0,NA,139,135.2,"MSFT230915P00465000"
85,"MSFT230915C00470000",0,0.01,4,208,0,0,2023-08-22 15:38:36,0.01,0.5937540625,FALSE,470,TRUE,1.00342295166016,147.48,2023-08-22 15:29:57,0,0,0,2,143.45,140.55,"MSFT230915P00470000"
86,"MSFT230915C00475000",0,2.13,100,1495,0,0,2023-08-15 15:55:01,0.01,1.11304154418945,FALSE,475,TRUE,1.03320795898438,152.48,2023-08-16 15:46:06,0,0,0,NA,148.4,145.65,"MSFT230915P00475000"
87,"MSFT230915C00480000",0,0.03,1,482,0,0,2023-08-14 10:31:57,0.01,0.679690703125,FALSE,480,TRUE,1.04443837158203,157.48,2023-08-16 15:46:08,0,0,0,NA,153.4,150.55,"MSFT230915P00480000"
88,"MSFT230915C00485000",0,0.01,51,259,0,0,2023-08-14 10:42:24,0.01,0.64062859375,FALSE,485,TRUE,1.05420394775391,162.65,2023-08-16 15:46:11,0,0,0,22,158.3,155.55,"MSFT230915P00485000"
89,"MSFT230915C00490000",0,0.01,1,415,0,0,2023-08-31 11:20:55,0.03,0.6562534375,FALSE,490,TRUE,1.09082485839844,167.67,2023-08-16 15:46:11,0,0,0,217,163.4,160.55,"MSFT230915P00490000"
90,"MSFT230915C00495000",0,0.01,52,1092,0,0,2023-08-14 12:43:26,0.01,0.67187828125,FALSE,495,TRUE,1.10644978027344,168.32,2023-08-23 10:06:36,0,0,0,4,168.45,165.45,"MSFT230915P00495000"
91,"MSFT230915C00500000",0,0.01,1,2514,0,0,2023-09-01 09:30:09,0.01,0.687503125,FALSE,500,TRUE,1.12842232666016,176.6,2023-08-16 14:39:22,0,0,0,145,173.45,170.45,"MSFT230915P00500000"
92,"MSFT230915C00505000",0,0.01,12,451,0,0,2023-08-23 09:39:22,0.01,0.70312796875,FALSE,505,TRUE,1.15039487304687,181.5,2023-08-16 14:39:22,0,0,0,NA,178.45,175.45,"MSFT230915P00505000"
93,"MSFT230915C00510000",0,0.01,98,102,0,0,2023-08-14 10:29:55,0.01,0.7187528125,FALSE,510,TRUE,1.171879140625,186.15,2023-08-16 14:39:22,0,0,0,NA,183.45,180.45,"MSFT230915P00510000"
94,"MSFT230915C00515000",0,0.01,118,235,0,0,2023-08-14 10:29:18,0.01,0.73437765625,FALSE,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"MSFT230915C00520000",0,0.01,9,166,0,0,2023-08-23 09:39:29,0.01,0.7500025,FALSE,520,TRUE,1.78601181213379,172.75,2023-07-25 11:15:28,0,0,0,NA,196.45,195.6,"MSFT230915P00520000"
96,"MSFT230915C00525000",0,0.01,3,26,0,0,2023-08-07 10:30:04,0.01,0.7500025,FALSE,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"MSFT230915C00530000",0,0.01,3,64,0,0,2023-08-07 10:21:44,0.01,0.7812521875,FALSE,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"MSFT230915C00535000",0,2.13,3,8,0,0,2023-07-25 15:57:55,0.13,1.39013976806641,FALSE,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"MSFT230915C00540000",0,0.01,15,302,0,0,2023-08-01 13:25:41,0.02,0.79687703125,FALSE,540,TRUE,1.28711293945312,212.5,2023-08-29 10:37:35,NA,212.5,0,NA,213.4,210.45,"MSFT230915P00540000"
